id,firstname,lastname,college,affiliation,team_id,season,birth_date,birth_country,nba_start,nba_pro,height_feets,height_inches,height_meters,weight_pounds,weight_kilograms,jersey,active,pos
220,Gary,Harris,Michigan State,Michigan State/USA,26,2023,1994-09-14,USA,2014,7,6,4,1.93,210,95.3,14.0,True,G
258,Joe,Ingles,Maccabi Tel Aviv,Maccabi Tel Aviv/Australia,26,2023,1987-10-02,Australia,2014,7,6,8,2.03,220,99.8,,True,F-G
407,Kelly,Oubre Jr.,Kansas,Kansas/USA,27,2023,1995-12-09,USA,2015,6,6,6,1.98,203,92.1,12.0,True,F-G
818,Furkan,Korkmaz,Anadolu Efes,Anadolu Efes/Turkey,27,2023,1997-07-24,Turkey,2017,4,6,7,2.01,202,91.6,30.0,True,G-F
249,Danuel,House Jr.,Texas A&M,Texas A&M/USA,27,2023,1993-06-07,USA,2016,5,6,6,1.98,220,99.8,25.0,True,F-G
932,Mo,Bamba,Texas,Texas/USA,27,2023,1998-05-12,USA,2018,3,7,0,2.13,231,104.8,11.0,True,C
998,De'Anthony,Melton,Southern California,Southern California/USA,27,2023,1998-05-28,USA,2018,3,6,2,1.88,200,90.7,8.0,True,G
2619,Tyrese,Maxey,Kentucky,Kentucky/USA,27,2023,2000-11-04,USA,2020,1,6,2,1.88,200,90.7,,True,G
2638,Paul,Reed,DePaul,DePaul/USA,27,2023,1999-06-14,USA,2020,1,6,9,2.06,210,95.3,44.0,True,F
2839,Filip,Petrusev,Gonzaga,Gonzaga/Serbia,27,2023,2000-04-15,Serbia,0,0,6,11,2.11,225,102.1,,True,C
2617,Kenyon,Martin Jr.,IMG Academy (FL),IMG Academy (FL)/USA,27,2023,2001-01-06,USA,2020,1,6,5,1.96,215,97.5,6.0,True,F
2851,Jaden,Springer,Tennessee,Tennessee/USA,27,2023,2002-09-25,USA,2021,0,6,4,1.93,202,91.6,11.0,True,G
2804,David,Duke Jr.,Providence,Providence/USA,27,2023,1999-10-13,USA,2021,0,6,4,1.93,204,92.5,6.0,True,G
2917,Javonte,Smart,Louisiana State,Louisiana State/USA,27,2023,1999-06-03,USA,2021,0,6,4,1.93,205,93.0,15.0,True,G
3463,Kenneth,Lofton Jr.,,,27,2023,,,0,0,,,,,,6.0,True,F
4012,Terquavion,Smith,NC State,,27,2023,,,0,0,6,,,160,,23.0,True,G
4049,Ricky IV,Council,Arkansas,,27,2023,,,0,0,6,,,207,,16.0,True,G
520,P.J.,Tucker,Texas,Texas/USA,27,2023,1985-05-05,USA,2006,10,6,5,1.96,245,111.1,17.0,True,F
40,Nicolas,Batum,Le Mans,Le Mans/France,27,2023,1988-12-14,France,2008,13,6,8,2.03,230,104.3,33.0,True,G-F
53,Patrick,Beverley,Arkansas,Arkansas/USA,27,2023,1988-07-12,USA,2012,9,6,1,1.85,180,81.6,21.0,True,G
203,Danny,Green,North Carolina,North Carolina/USA,27,2023,1987-06-22,USA,2009,12,6,6,1.98,215,97.5,14.0,True,G
373,Marcus,Morris Sr.,Kansas,Kansas/USA,27,2023,1989-09-02,USA,2011,10,6,8,2.03,218,98.9,8.0,True,F
222,Tobias,Harris,Tennessee,Tennessee/USA,27,2023,1992-07-15,USA,2011,10,6,7,2.01,226,102.5,12.0,True,F
118,Robert,Covington,Tennessee State,Tennessee State/USA,27,2023,1990-12-14,USA,2013,8,6,7,2.01,209,94.8,23.0,True,F
159,Joel,Embiid,Kansas,Kansas/Cameroon,27,2023,1994-03-16,Cameroon,2016,5,7,0,2.13,280,127.0,21.0,True,C-F
64,Devin,Booker,Kentucky,Kentucky/USA,28,2023,1996-10-30,USA,2015,6,6,5,1.96,206,93.4,1.0,True,G
926,Grayson,Allen,Duke,Duke/USA,28,2023,1995-10-08,USA,2018,3,6,4,1.93,198,89.8,7.0,True,G
2565,Udoka,Azubuike,Kansas,Kansas/Nigeria,28,2023,1999-09-17,Nigeria,2020,1,7,0,2.13,270,122.5,20.0,True,C-F
934,Keita,Bates-Diop,Ohio State,Ohio State/USA,28,2023,1996-01-23,USA,2018,3,6,8,2.03,229,103.9,31.0,True,F
999,Chimezie,Metu,Southern California,Southern California/USA,28,2023,1997-03-22,USA,2018,3,6,9,2.06,225,102.1,7.0,True,F-C
1010,Josh,Okogie,Georgia Tech,Georgia Tech/Nigeria,28,2023,1998-09-01,Nigeria,2018,3,6,4,1.93,213,96.6,2.0,True,G
1040,Yuta,Watanabe,George Washington,George Washington/Japan,28,2023,1994-10-13,Japan,2018,3,6,9,2.06,215,97.5,18.0,True,G-F
966,Drew,Eubanks,Oregon State,Oregon State/USA,28,2023,1997-02-01,USA,2018,0,,,,,,24.0,True,F-C
1849,Bol,Bol,Oregon,Oregon/Sudan,28,2023,1999-11-16,Sudan,2019,2,7,2,2.18,220,99.8,10.0,True,C-F
1875,Nassir,Little,North Carolina,North Carolina/USA,28,2023,2000-02-11,USA,2019,2,6,5,1.96,220,99.8,10.0,True,F-G
2610,Saben,Lee,Vanderbilt,Vanderbilt/USA,28,2023,1999-06-23,USA,2020,1,6,2,1.88,183,83.0,38.0,True,G
2820,Keon,Johnson,Tennessee,Tennessee/USA,28,2023,2002-03-10,USA,2021,0,6,4,1.93,185,83.9,6.0,True,G
3341,Jordan,Goodwin,St. Louis,St. Louis/USA,28,2023,1998-10-23,USA,2021,0,,,,,,7.0,True,G
153,Kevin,Durant,Texas,Texas/USA,28,2023,1988-09-29,USA,2007,13,6,10,2.08,240,108.9,7.0,True,F
196,Eric,Gordon,Indiana,Indiana/USA,28,2023,1988-12-25,USA,2008,13,6,3,1.9,215,97.5,10.0,True,G
45,Bradley,Beal,Florida,Florida/USA,28,2023,1993-06-28,USA,2012,9,6,4,1.93,207,93.9,3.0,True,G
398,Jusuf,Nurkic,Cedevita,Cedevita/Bosnia and Herzegovina,28,2023,1994-08-23,Bosnia and Herzegovina,2014,7,6,11,2.11,290,131.5,27.0,True,C
71,Malcolm,Brogdon,Virginia,Virginia/USA,29,2023,1992-12-11,USA,2016,5,6,5,1.96,229,103.9,13.0,True,G
987,Kevin,Knox II,Kentucky,Kentucky/USA,29,2023,1999-08-11,USA,2018,3,6,7,2.01,215,97.5,5.0,True,F
1023,Anfernee,Simons,Edgewater HS (FL),Edgewater HS (FL)/USA,29,2023,1999-06-08,USA,2018,3,6,3,1.9,181,82.1,1.0,True,G
930,Deandre,Ayton,Arizona,Arizona/Bahamas,29,2023,1998-07-23,Bahamas,2018,3,6,11,2.11,250,113.4,22.0,True,C
1045,Robert,Williams III,Texas A&M,Texas A&M/USA,29,2023,1997-10-17,USA,2018,3,6,9,2.06,237,107.5,44.0,True,C-F
2160,Moses,Brown,,,29,2023,,,0,0,,,,,,6.0,True,C
1896,Matisse,Thybulle,Washington,Washington/USA,29,2023,1997-03-04,USA,2019,2,6,5,1.96,201,91.2,22.0,True,G-F
2620,Skylar,Mays,Louisiana State,Louisiana State/USA,29,2023,1997-09-05,USA,2020,1,6,4,1.93,205,93.0,4.0,True,G
2859,Ish,Wainright,Baylor,Baylor/USA,29,2023,1994-09-12,USA,2021,0,6,5,1.96,250,113.4,12.0,True,F
3408,Scoot,Henderson,,,29,2023,,,0,0,,,,,,,False,
3487,Shaedon,Sharpe,,,29,2023,,,0,0,,,,,,17.0,True,G
3418,Jamaree,Bouyea,,,29,2023,,,0,0,,,,,,11.0,True,G
3496,Jabari,Walker,,,29,2023,,,0,0,,,,,,34.0,True,F
3714,Justin,Minaya,,,29,2023,,,0,0,,,,,,14.0,True,F
4014,Ibou,Badji,,,29,2023,,,0,0,7,,,240,,41.0,True,C
4015,Toumani,Camara,Dayton,,29,2023,,,0,0,6,,,220,,20.0,True,F
4017,Kris,Murray,Iowa,,29,2023,,,0,0,6,,,215,,8.0,True,F
4018,Duop,Reath,LSU,,29,2023,,,0,0,6,,,245,,,True,C
4069,R.,Rupert,,,29,2023,,,0,0,,,,,,,True,G
200,Jerami,Grant,Syracuse,Syracuse/USA,29,2023,1994-03-12,USA,2014,7,6,8,2.03,210,95.3,9.0,True,F
3614,George,Conditt IV,,,29,2023,,,0,0,,,,,,44.0,True,F
331,Trey,Lyles,Kentucky,Kentucky/Canada,30,2023,1995-11-05,Canada,2015,6,6,9,2.06,234,106.1,41.0,True,F
463,Domantas,Sabonis,Gonzaga,Gonzaga/Lithuania,30,2023,1996-05-03,Lithuania,2016,5,6,11,2.11,240,108.9,10.0,True,F-C
776,De'Aaron,Fox,Kentucky,Kentucky/USA,30,2023,1997-12-20,USA,2017,4,6,3,1.9,185,83.9,5.0,True,G
842,Malik,Monk,Kentucky,Kentucky/USA,30,2023,1998-02-04,USA,2017,4,6,3,1.9,200,90.7,,True,G
980,Kevin,Huerter,Maryland,Maryland/USA,30,2023,1998-08-27,USA,2018,3,6,7,2.01,198,89.8,9.0,True,G-F
947,Deonte,Burton,Iowa State,Iowa State/USA,30,2023,1994-01-31,USA,0,2,6,4,1.93,240,108.9,30.0,True,G-F
1934,Juan,Toscano-Anderson,,,30,2023,,,0,0,,,,,,95.0,True,F
1882,Jaylen,Nowell,Washington,Washington/USA,30,2023,1999-07-09,USA,2019,2,6,4,1.93,201,91.2,4.0,True,G
2839,Filip,Petrusev,Gonzaga,Gonzaga/Serbia,30,2023,2000-04-15,Serbia,0,0,6,11,2.11,225,102.1,,True,C
2588,Jordan,Ford,St. Mary's College,St. Mary's College/USA,30,2023,1998-05-26,USA,0,0,6,1,1.85,175,79.4,,True,G
2803,Chris,Duarte,Oregon,Oregon/Dominican Republic,30,2023,1997-06-13,Dominican Republic,2021,0,6,5,1.96,190,86.2,3.0,True,G
2805,Kessler,Edwards,Pepperdine,Pepperdine/USA,30,2023,2000-08-09,USA,2021,0,6,7,2.01,203,92.1,14.0,True,F
2834,Davion,Mitchell,Baylor,Baylor/USA,30,2023,1998-09-05,USA,2021,0,6,0,1.83,202,91.6,15.0,True,G
3475,Keegan,Murray,,,30,2023,,,0,0,,,,,,13.0,True,F
3436,Keon,Ellis,,,30,2023,,,0,0,,,,,,23.0,True,G
4020,Colby,Jones,Xavier,,30,2023,,,0,0,6,,,205,,,True,G
4021,Jalen,Slawson,Furman,,30,2023,,,0,0,6,,,218,,,True,F
4022,Sasha,Vezenkov,,,30,2023,,,0,0,6,,,225,,,True,F
353,JaVale,McGee,Nevada,Nevada/USA,30,2023,1988-01-19,USA,2008,13,7,0,2.13,270,122.5,,True,C-F
36,Harrison,Barnes,North Carolina,North Carolina/USA,30,2023,1992-05-30,USA,2012,9,6,8,2.03,225,102.1,40.0,True,F
303,Jeremy,Lamb,Connecticut,Connecticut/USA,30,2023,1992-05-30,USA,2012,9,6,5,1.96,180,81.6,26.0,True,G-F
313,Alex,Len,Maryland,Maryland/Ukraine,30,2023,1993-06-16,Ukraine,2013,8,7,0,2.13,250,113.4,25.0,True,C
854,Cedi,Osman,Anadolu Efes,Anadolu Efes/Turkey,31,2023,1995-04-08,Turkey,2017,4,6,7,2.01,230,104.3,16.0,True,F
762,Zach,Collins,Gonzaga,Gonzaga/USA,31,2023,1997-11-19,USA,2017,3,6,11,2.11,250,113.4,23.0,True,F-C
973,Devonte',Graham,Kansas,Kansas/USA,31,2023,1995-02-22,USA,2018,3,6,1,1.85,195,88.5,4.0,True,G
1872,Keldon,Johnson,Kentucky,Kentucky/USA,31,2023,1999-10-11,USA,2019,2,6,6,1.98,220,99.8,3.0,True,F-G
2790,Charles,Bassey,Western Kentucky,Western Kentucky/Nigeria,31,2023,2000-10-28,Nigeria,2021,0,6,9,2.06,230,104.3,23.0,True,C-F
2661,Devin,Vassell,Florida State,Florida State/USA,31,2023,2000-08-23,USA,2020,1,6,5,1.96,200,90.7,24.0,True,G-F
2606,Tre,Jones,Duke,Duke/USA,31,2023,2000-01-08,USA,2020,1,6,1,1.85,185,83.9,33.0,True,G
2830,Sandro,Mamukelashvili,Seton Hall,Seton Hall/Georgia,31,2023,1999-05-23,Georgia,2021,0,6,9,2.06,240,108.9,54.0,True,F-C
3425,Julian,Champagnie,,,31,2023,,,0,0,,,,,,55.0,True,F
3419,Malaki,Branham,,,31,2023,,,0,0,,,,,,22.0,True,F
3499,Blake,Wesley,,,31,2023,,,0,0,,,,,,14.0,True,G
3490,Jeremy,Sochan,,,31,2023,,,0,0,,,,,,10.0,True,F
3415,Dominick,Barlow,,,31,2023,,,0,0,,,,,,26.0,True,F
4023,Charles,Bediako,Alabama,,31,2023,,,0,0,6,,,220,,27.0,True,C
4024,Sidy,Cissoko,,,31,2023,,,0,0,6,,,225,,25.0,True,G
4025,Sir'Jabari,Rice,Texas,,31,2023,,,0,0,6,,,170,,11.0,True,G
4026,Victor,Wembanyama,,,31,2023,,,0,0,7,,,225,,1.0,True,C
739,Khem,Birch,UNLV,UNLV/Canada,31,2023,1992-09-28,Canada,2017,4,6,9,2.06,233,105.7,24.0,True,C
351,Doug,McDermott,Creighton,Creighton/USA,31,2023,1992-01-03,USA,2014,7,6,7,2.01,225,102.1,17.0,True,F
428,Jakob,Poeltl,Utah,Utah/Austria,38,2023,1995-10-15,Austria,2016,5,7,1,2.16,245,111.1,25.0,True,C
479,Pascal,Siakam,New Mexico State,New Mexico State/Cameroon,38,2023,1994-04-02,Cameroon,2016,5,6,8,2.03,230,104.3,43.0,True,F
732,O.G.,Anunoby,Indiana,Indiana/United Kingdom,38,2023,1997-07-17,United Kingdom,2017,4,6,7,2.01,232,105.2,3.0,True,F
745,Chris,Boucher,Oregon,Oregon/Saint Lucia,38,2023,1993-01-11,Saint Lucia,2017,4,6,9,2.06,200,90.7,25.0,True,F-C
2557,Jontay,Porter,Missouri,Missouri/USA,38,2023,1999-11-15,USA,2020,0,6,11,2.11,240,108.9,4.0,True,C-F
1058,Gary,Trent Jr.,Duke,Duke/USA,38,2023,1999-01-18,USA,2018,3,6,5,1.96,209,94.8,33.0,True,G-F
1846,RJ,Barrett,Duke,Duke/Canada,38,2023,2000-06-14,Canada,2019,2,6,6,1.98,214,97.1,9.0,True,F-G
1880,Jalen,McDaniels,San Diego State,San Diego State/USA,38,2023,1998-01-31,USA,2019,2,6,9,2.06,205,93.0,6.0,True,F-C
2561,Precious,Achiuwa,Memphis,Memphis/Nigeria,38,2023,1999-09-19,Nigeria,2020,1,6,8,2.03,225,102.1,5.0,True,F
2636,Immanuel,Quickley,Kentucky,Kentucky/USA,38,2023,1999-06-17,USA,2020,1,6,3,1.9,190,86.2,5.0,True,G
2587,Malachi,Flynn,San Diego State,San Diego State/USA,38,2023,1998-05-09,USA,2020,1,6,1,1.85,175,79.4,22.0,True,G
2878,Jeff,Dowtin,Rhode Island,Rhode Island/USA,38,2023,1997-05-10,USA,2021,0,6,3,1.9,180,81.6,15.0,True,G
2789,Scottie,Barnes,Florida State,Florida State/USA,38,2023,2001-08-01,USA,2021,0,6,7,2.01,225,102.1,4.0,True,F
3464,Makur,Maker,,,38,2023,,,0,0,,,,,,,True,C
3447,Ron,Harper Jr.,,,38,2023,,,0,0,,,,,,8.0,True,F
3440,Javon,Freeman-Liberty,,,38,2023,,,0,0,,,,,,,True,G
3445,Mouhamadou,Gueye,,,38,2023,,,0,0,,,,,,17.0,True,F
4027,Gradey,Dick,Kansas,,38,2023,,,0,0,6,,,205,,1.0,True,G
4028,Markquis,Nowell,Kansas State,,38,2023,,,0,0,5,,,160,,24.0,True,G
570,Thaddeus,Young,Georgia Tech,Georgia Tech/USA,38,2023,1988-06-21,USA,2007,14,6,8,2.03,235,106.6,21.0,True,F
507,Garrett,Temple,Louisiana State,Louisiana State/USA,38,2023,1986-05-08,USA,2009,11,6,5,1.96,195,88.5,41.0,True,G-F
472,Dennis,Schroder,Braunschweig,Braunschweig/Germany,38,2023,1993-09-15,Germany,2013,8,6,1,1.85,172,78.0,17.0,True,G
430,Otto,Porter Jr.,Georgetown,Georgetown/USA,38,2023,1993-06-03,USA,2013,8,6,8,2.03,198,89.8,32.0,True,F
152,Kris,Dunn,Providence,Providence/USA,40,2023,1994-03-18,USA,2016,0,,,,,,18.0,False,
830,Lauri,Markkanen,Arizona,Arizona/Finland,40,2023,1997-05-22,Finland,2017,4,6,11,2.11,240,108.9,23.0,True,F-C
761,John,Collins,Wake Forest,Wake Forest/USA,40,2023,1997-09-23,USA,2017,4,6,9,2.06,226,102.5,20.0,True,F-C
1021,Collin,Sexton,Alabama,Alabama/USA,40,2023,1999-01-04,USA,2018,3,6,1,1.85,190,86.2,2.0,True,G
1874,Romeo,Langford,Indiana,Indiana/USA,40,2023,1999-10-25,USA,2019,2,6,5,1.96,216,98.0,35.0,True,G-F
1867,Talen,Horton-Tucker,Iowa State,Iowa State/USA,40,2023,2000-11-25,USA,2019,2,6,4,1.93,234,106.1,,True,G
1891,Luka,Samanic,,,40,2023,,,0,0,,,,,,99.0,False,
2785,Omer,Yurtseven,Georgetown,Georgetown/Turkey,40,2023,1998-06-19,Turkey,2021,0,6,11,2.11,275,124.7,77.0,True,C
2799,Josh,Christopher,Arizona State,Arizona State/USA,40,2023,2001-12-08,USA,2021,0,6,3,1.9,215,97.5,9.0,True,G
3411,Ochai,Agbaji,,,40,2023,,,0,0,,,,,,30.0,True,G
3454,Johnny,Juzang,,,40,2023,,,0,0,,,,,,33.0,True,G
3358,Micah,Potter,Wisconsin,Wisconsin/USA,40,2023,1998-04-06,USA,2021,0,,,,,,20.0,True,C
3457,Walker,Kessler,,,40,2023,,,0,0,,,,,,24.0,True,C
3438,Simone,Fontecchio,,,40,2023,,,0,0,,,,,,16.0,True,F
4029,Keyonte,George,Baylor,,40,2023,,,0,0,6,,,185,,3.0,True,G
4031,Taylor,Hendricks,UCF,,40,2023,,,0,0,6,,,210,,,True,F
4034,Brice,Sensabaugh,Ohio State,,40,2023,,,0,0,6,,,235,,8.0,True,F
404,Kelly,Olynyk,Gonzaga,Gonzaga/Canada,40,2023,1991-04-19,Canada,2013,8,6,11,2.11,240,108.9,41.0,True,F-C
109,Jordan,Clarkson,Missouri,Missouri/USA,40,2023,1992-06-07,USA,2014,7,6,4,1.93,194,88.0,,True,G
285,Tyus,Jones,Duke,Duke/USA,41,2023,1996-05-10,USA,2015,6,6,0,1.83,196,88.9,21.0,True,G
564,Delon,Wright,Utah,Utah/USA,41,2023,1992-04-26,USA,2015,6,6,5,1.96,185,83.9,55.0,True,G
820,Kyle,Kuzma,Utah,Utah/USA,41,2023,1995-07-24,USA,2017,4,6,9,2.06,221,100.2,33.0,True,F
1022,Landry,Shamet,Wichita State,Wichita State/USA,41,2023,1997-03-13,USA,2018,3,6,4,1.93,190,86.2,14.0,True,G
1859,Daniel,Gafford,Arkansas,Arkansas/USA,41,2023,1998-10-01,USA,2019,2,6,9,2.06,234,106.1,21.0,True,F-C
1887,Jordan,Poole,Michigan,Michigan/USA,41,2023,1999-06-19,USA,2019,2,6,4,1.93,194,88.0,3.0,True,G
2564,Deni,Avdija,Maccabi Tel Aviv,Maccabi Tel Aviv/Israel,41,2023,2001-01-03,Israel,2020,1,6,9,2.06,210,95.3,9.0,True,F
2796,Jared,Butler,Baylor,Baylor/USA,41,2023,2000-08-25,USA,2021,0,6,3,1.9,193,87.5,13.0,True,G
2590,Anthony,Gill,Virginia,Virginia/USA,41,2023,1992-10-17,USA,2020,1,6,7,2.01,230,104.3,16.0,True,F
2825,Corey,Kispert,Gonzaga,Gonzaga/USA,41,2023,1999-03-03,USA,2021,0,6,6,1.98,224,101.6,24.0,True,F
2838,Eugene,Omoruyi,Oregon,Oregon/Nigeria,41,2023,1997-02-14,Nigeria,2021,0,,,,,,97.0,True,F
3428,Johnny,Davis,,,41,2023,,,0,0,,,,,,1.0,True,G
3413,Patrick,Baldwin Jr.,,,41,2023,,,0,0,,,,,,7.0,True,F
3484,Ryan,Rollins,,,41,2023,,,0,0,,,,,,2.0,True,G
3597,John,Butler Jr.,,,41,2023,,,0,0,,,,,,,True,C
3576,Jules,Bernard,,,41,2023,,,0,0,,,,,,24.0,True,G
4035,Chase,Audige,Northwestern,,41,2023,,,0,0,6,,,200,,17.0,True,G
4036,Bilal,Coulibaly,,,41,2023,,,0,0,6,,,195,,,True,SG
181,Danilo,Gallinari,Olimpia Milano,Olimpia Milano/Italy,41,2023,1988-08-08,Italy,2008,12,6,10,2.08,236,107.0,8.0,True,F
190,Taj,Gibson,Southern California,Southern California/USA,41,2023,1985-06-24,USA,2009,12,6,9,2.06,232,105.2,67.0,True,F
384,Mike,Muscala,Bucknell,Bucknell/USA,41,2023,1991-07-01,USA,2013,8,6,10,2.08,240,108.9,33.0,True,F-C
1191,Xavier,Cooks,,,41,2023,,,0,0,,,,,,40.0,True,G-F
2212,Dakarai,Tucker,,,165,2023,,,0,0,,,,,,4.0,True,F
734,Dwayne,Bacon,,,165,2023,,,0,0,,,,,,8.0,True,G-F
887,Sindarius,Thornwell,South Carolina,South Carolina/USA,165,2023,1994-11-15,USA,2017,4,6,4,1.93,215,97.5,15.0,True,G
2580,Mamadi,Diakite,Virginia,Virginia/Guinea,165,2023,1997-01-21,Guinea,2020,0,,,,,,12.0,True,F
1899,Quinndary,Weatherspoon,Mississippi State,Mississippi State/USA,165,2023,1996-09-10,USA,2019,2,6,3,1.9,205,93.0,12.0,True,G
2594,Ashton,Hagans,,,165,2023,,,0,0,,,,,,22.0,True,G-F
3908,Jason,Siggers,,,165,2023,,,0,0,,,,,,1.0,False,
2478,Jonathan,Mor,,,165,2023,,,0,0,,,,,,4.0,False,
4062,E.,Alber,,,165,2023,,,0,0,,,,,,,True,F
4063,Y.,Atias,,,165,2023,,,0,0,,,,,,,True,F
4064,Y.,Berman,,,165,2023,,,0,0,,,,,,,True,F
4065,J.,Ducree,,,165,2023,,,0,0,,,,,,,True,F
4066,O.,Hai,,,165,2023,,,0,0,,,,,,,True,F
4067,N.,Missia-Dio,,,165,2023,,,0,0,,,,,,,True,F
4068,J.,Ruiz,,,165,2023,,,0,0,,,,,,,True,F
87,Bruno,Caboclo,,,165,2023,,,0,0,,,,,,5.0,True,F
1820,Tahjere,McCall,,,166,2023,,,0,0,,,,,,6.0,True,G
3643,Akoldah,Gak,,,166,2023,,,0,0,,,,,,76.0,True,F
4050,B.,Kuol,,,166,2023,,,0,0,,,,,,,True,F
4051,L.,Mayen,,,166,2023,,,0,0,,,,,,,True,F
4052,P.,Miller,,,166,2023,,,0,0,,,,,,,True,G
4053,B.,Klintman,,,166,2023,,,0,0,,,,,,,True,G
4054,J.,Antonio,,,166,2023,,,0,0,,,,,,,True,G
4055,T.,Armstrong,,,166,2023,,,0,0,,,,,,,True,G
4056,J.,Roberts,,,166,2023,,,0,0,,,,,,,True,G
4071,L.,Anderson,,,166,2023,,,0,0,,,,,,,True,F
418,Elfrid,Payton,Louisana-Lafayette,Louisana-Lafayette/USA,166,2023,1994-02-22,USA,2014,7,6,3,1.9,195,88.5,2.0,True,G
3794,Sam,Waardenburg,,,166,2023,,,0,0,,,,,,33.0,True,F
1050,Tom,Abercrombie,,,168,2023,,,0,0,,,,,,10.0,True,
833,Mangok,Mathiang,Louisville,Louisville/Australia,168,2023,1992-10-08,Australia,2017,1,6,10,2.08,230,104.3,9.0,True,F
2077,Zylan,Cheatham,Arizona State,Arizona State/USA,168,2023,1995-11-17,USA,2019,1,6,8,2.03,220,99.8,45.0,True,C
2328,William,McDowell-White,,,168,2023,,,0,0,,,,,,,True,G
2609,Anthony,Lamb,Vermont,Vermont/USA,168,2023,1998-01-20,USA,2020,1,6,6,1.98,227,103.0,33.0,True,F
4057,P.,Jackson-Cartwright,,,168,2023,,,0,0,,,,,,,True,G
4058,D.,Fotu,,,168,2023,,,0,0,,,,,,,True,F
4059,C.,Gliddon,,,168,2023,,,0,0,,,,,,,True,F
4060,I.,Le'Afa,,,168,2023,,,0,0,,,,,,,True,G
4061,,Mcnaught,,,168,2023,,,0,0,,,,,,,True,G
4072,D.,Kelman-Poto,,,168,2023,,,0,0,,,,,,,True,F
4073,M.,Rubstavicius,,,168,2023,,,0,0,,,,,,,True,F
859,Dane,Pineau,,,168,2023,,,0,0,,,,,,22.0,True,C
1876,Didi,Louzada,Sydney Kings,Sydney Kings/Brazil,169,2023,1999-07-02,Brazil,2020,1,6,5,1.96,188,85.3,35.0,True,G
4074,G.,Jau,,,169,2023,,,0,0,,,,,,,True,F
4075,M.,Filipovity,,,169,2023,,,0,0,,,,,,,True,F
4076,G.,Deodato,,,169,2023,,,0,0,,,,,,,True,SF
4077,M.,Leoni,,,169,2023,,,0,0,,,,,,,True,F
4078,M.,Tavares,,,169,2023,,,0,0,,,,,,,True,F
4079,F.,Motta,,,169,2023,,,0,0,,,,,,,True,F
4080,,Olivinha,,,169,2023,,,0,0,,,,,,,True,F
4081,M.,Cuello,,,169,2023,,,0,0,,,,,,,True,F
4082,C.,Brandao,,,169,2023,,,0,0,,,,,,,True,F
1507,Scott,Machado,Iona,Iona/USA,169,2023,1990-06-08,USA,2012,1,6,1,1.85,205,93.0,10.0,True,G
1149,Franco,Balbi,,,169,2023,,,0,0,,,,,,6.0,True,
